plant_code,group_code,group_name,subgroup_code,subgroup_name,equipment_code,equipment_name,equipment_description,equipment_type,equipment_manufacturer,equipment_model,equipment_serial_number,equipment_voltage_class,equipment_phase_type,equipment_start_date,equipment_latitude,equipment_longitude
N-S-MALD,N-S-MALD-AT704,Módulo Autotransformador 500kVLDAT7-04,N-S-MALD-AT704-MC500,Módulo MC500,N-S-MALD-AT704-MC500-LDST704,Chave Seccionadora 500kV,Chave Seccionadora 500kV / Módulo Autotransformador 500kVLDAT7-04 / SE São Luis II,DISCONNECT_SWITCH,WEG S.A. ELETR.,12496423,1019767016,500.000,THREE_PHASE,2014-05-27,NULL,NULL
N-S-MALD,N-S-MALD-AT704,Módulo Autotransformador 500kVLDAT7-04,N-S-MALD-AT704-MC500,Módulo MC500,N-S-MALD-AT704-MC500-LDSD725,Chave Seccionadora 500kV,Chave Seccionadora 500kV / Módulo Autotransformador 500kVLDAT7-04 / SE São Luis II,DISCONNECT_SWITCH,WEG S.A. ELETR.,SOH-55040,1019766996,500.000,THREE_PHASE,2014-02-14,NULL,NULL
N-S-MALD,N-S-MALD-AT704,Módulo Autotransformador 500kVLDAT7-04,N-S-MALD-AT704-MC500,Módulo MC500,N-S-MALD-AT704-MC500-LDSD724,Chave Seccionadora 500kV,Chave Seccionadora 500kV / Módulo Autotransformador 500kVLDAT7-04 / SE São Luis II,DISCONNECT_SWITCH,WEG S.A. ELETR.,SOH-55040,1019766994,500.000,THREE_PHASE,2014-05-27,NULL,NULL
N-S-MALD,N-S-MALD-AT704,Módulo Autotransformador 500kVLDAT7-04,N-S-MALD-AT704-MC500,Módulo MC500,N-S-MALD-AT704-MC500-LDDJ713,Disjuntor 500kV,Disjuntor 500kV / Módulo Autotransformador 500kVLDAT7-04 / SE São Luis II,CIRCUIT_BREAKER,SIEMENS,3AP2 FI,6382,500.000,THREE_PHASE,2014-05-25,NULL,NULL
N-S-MALD,N-S-MALD-AT704,Módulo Autotransformador 500kVLDAT7-04,N-S-MALD-AT704-MC230,Módulo MC230,N-S-MALD-AT704-MC230-LDSY611,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Módulo Autotransformador 500kVLDAT7-04 / SE São Luis II,DISCONNECT_SWITCH,WEG S.A. ELETR.,11816234,1019767131,230.000,THREE_PHASE,2014-05-27,NULL,NULL
N-S-MALD,N-S-MALD-AT701,Módulo Autotransformador 500kV LDAT7-01,N-S-MALD-AT701-MC500,Módulo MC500,N-S-MALD-AT701-MC500-LDST701,Chave Seccionadora 500kV,Chave Seccionadora 500kV / Módulo Autotransformador 500kV LDAT7-01 / SE São Luis II,DISCONNECT_SWITCH,ALJ,MARK-40,4353(A;B;V),500.000,THREE_PHASE,1998-05-12,NULL,NULL
N-S-MALD,N-S-MALD-AT701,Módulo Autotransformador 500kV LDAT7-01,N-S-MALD-AT701-AT500,Módulo AT500,N-S-MALD-AT701-AT500-LDAT701,Autotransformador Nº01 500kV,Autotransformador Nº01 500kV / Módulo Autotransformador 500kV LDAT7-01 / SE São Luis II,POWER_TRANSFORMER,NULL,NULL,0,500.000,NULL,2014-02-14,NULL,NULL
N-S-MALD,N-S-MALD-AT701,Módulo Autotransformador 500kV LDAT7-01,N-S-MALD-AT701-MC230,Módulo MC230,N-S-MALD-AT701-MC230-DJ606-LDSD612,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Módulo Autotransformador 500kV LDAT7-01 / SE São Luis II,DISCONNECT_SWITCH,MAGRINI GALILEO,MSA 245/L,139600,230.000,THREE_PHASE,1998-05-12,NULL,NULL
N-S-MALD,N-S-MALD-AT701,Módulo Autotransformador 500kV LDAT7-01,N-S-MALD-AT701-MC500,Módulo MC500,N-S-MALD-AT701-MC500-LDSD706,Chave Seccionadora 500kV,Chave Seccionadora 500kV / Módulo Autotransformador 500kV LDAT7-01 / SE São Luis II,DISCONNECT_SWITCH,ALJ,MARK-40,14032 (A;B;V),500.000,THREE_PHASE,1998-05-12,NULL,NULL
N-S-MALD,N-S-MALD-AT701,Módulo Autotransformador 500kV LDAT7-01,N-S-MALD-AT701-MC500,Módulo MC500,N-S-MALD-AT701-MC500-LDSD705,Chave Seccionadora 500kV,Chave Seccionadora 500kV / Módulo Autotransformador 500kV LDAT7-01 / SE São Luis II,DISCONNECT_SWITCH,ALJ,MARK-40,14039 (A;B;V),500.000,THREE_PHASE,1998-05-12,NULL,NULL
N-S-MALD,N-S-MALD-AT701,Módulo Autotransformador 500kV LDAT7-01,N-S-MALD-AT701-MC230,Módulo MC230,N-S-MALD-AT701-MC230-DJ606-LDCA606,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Módulo Autotransformador 500kV LDAT7-01 / SE São Luis II,DISCONNECT_SWITCH,MAGRINI GALILEO,MSA 245/L,139494,230.000,THREE_PHASE,1998-05-12,NULL,NULL
N-S-MALD,N-S-MALD-AT701,Módulo Autotransformador 500kV LDAT7-01,N-S-MALD-AT701-MC230,Módulo MC230,N-S-MALD-AT701-MC230-DJ604-LDDJ604,Disjuntor 230kV,Disjuntor 230kV / Módulo Autotransformador 500kV LDAT7-01 / SE São Luis II,CIRCUIT_BREAKER,MAGRINI GALILEO,245 MHME - 2V,141189,230.000,THREE_PHASE,1984-06-27,NULL,NULL
N-S-MALD,N-S-MALD-AT701,Módulo Autotransformador 500kV LDAT7-01,N-S-MALD-AT701-MC230,Módulo MC230,N-S-MALD-AT701-MC230-DJ604-LDSD609,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Módulo Autotransformador 500kV LDAT7-01 / SE São Luis II,DISCONNECT_SWITCH,MAGRINI GALILEO,MSA 245/L,139595,230.000,THREE_PHASE,1998-05-12,NULL,NULL
N-S-MALD,N-S-MALD-AT701,Módulo Autotransformador 500kV LDAT7-01,N-S-MALD-AT701-MC230,Módulo MC230,N-S-MALD-AT701-MC230-DJ606-LDSB611,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Módulo Autotransformador 500kV LDAT7-01 / SE São Luis II,DISCONNECT_SWITCH,MAGRINI GALILEO,MSA 245/L,138962,230.000,THREE_PHASE,1998-05-12,NULL,NULL
N-S-MALD,N-S-MALD-AT701,Módulo Autotransformador 500kV LDAT7-01,N-S-MALD-AT701-MC230,Módulo MC230,N-S-MALD-AT701-MC230-DJ604-LDSB607,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Módulo Autotransformador 500kV LDAT7-01 / SE São Luis II,DISCONNECT_SWITCH,MAGRINI GALILEO,MSA 245/L,139635,230.000,THREE_PHASE,1998-05-12,NULL,NULL
N-S-MALD,N-S-MALD-AT701,Módulo Autotransformador 500kV LDAT7-01,N-S-MALD-AT701-MC230,Módulo MC230,N-S-MALD-AT701-MC230-DJ606-LDDJ606,Disjuntor 230kV,Disjuntor 230kV / Módulo Autotransformador 500kV LDAT7-01 / SE São Luis II,CIRCUIT_BREAKER,MAGRINI GALILEO,245MHME-2V,141196,230.000,THREE_PHASE,1984-06-27,NULL,NULL
N-S-MALD,N-S-MALD-AT701,Módulo Autotransformador 500kV LDAT7-01,N-S-MALD-AT701-MC500,Módulo MC500,N-S-MALD-AT701-MC500-LDDJ703,Disjuntor 500kV,Disjuntor 500kV / Módulo Autotransformador 500kV LDAT7-01 / SE São Luis II,CIRCUIT_BREAKER,ABB,HPL550TB2,2GDBE1951053002/01,500.000,THREE_PHASE,2020-11-12,NULL,NULL
N-S-MALD,N-S-MALD-AT702,Módulo Autotransformador 500kV LDAT7-02,N-S-MALD-AT702-MC230,Módulo MC230,N-S-MALD-AT702-MC230-DJ608-LDSD615,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Módulo Autotransformador 500kV LDAT7-02 / SE São Luis II,DISCONNECT_SWITCH,MAGRINI GALILEO,MSA 245/L,138986,230.000,THREE_PHASE,1998-05-12,NULL,NULL
N-S-MALD,N-S-MALD-AT702,Módulo Autotransformador 500kV LDAT7-02,N-S-MALD-AT702-MC230,Módulo MC230,N-S-MALD-AT702-MC230-DJ610-LDSD618,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Módulo Autotransformador 500kV LDAT7-02 / SE São Luis II,DISCONNECT_SWITCH,MAGRINI GALILEO,MSA 245/L,139597,230.000,THREE_PHASE,1998-05-12,NULL,NULL
N-S-MALD,N-S-MALD-AT702,Módulo Autotransformador 500kV LDAT7-02,N-S-MALD-AT702-MC230,Módulo MC230,N-S-MALD-AT702-MC230-DJ610-LDSB619,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Módulo Autotransformador 500kV LDAT7-02 / SE São Luis II,DISCONNECT_SWITCH,MAGRINI GALILEO,MSA 245/L,138972,230.000,THREE_PHASE,1998-05-12,NULL,NULL
N-S-MALD,N-S-MALD-AT702,Módulo Autotransformador 500kV LDAT7-02,N-S-MALD-AT702-MC230,Módulo MC230,N-S-MALD-AT702-MC230-DJ610-LDSB620,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Módulo Autotransformador 500kV LDAT7-02 / SE São Luis II,DISCONNECT_SWITCH,SIEMENS,EVL,1547/2009,230.000,THREE_PHASE,2010-12-05,NULL,NULL
N-S-MALD,N-S-MALD-AT702,Módulo Autotransformador 500kV LDAT7-02,N-S-MALD-AT702-MC230,Módulo MC230,N-S-MALD-AT702-MC230-DJ608-LDSB615,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Módulo Autotransformador 500kV LDAT7-02 / SE São Luis II,DISCONNECT_SWITCH,,,,230.000,THREE_PHASE,2014-02-14,NULL,NULL
N-S-MALD,N-S-MALD-AT702,Módulo Autotransformador 500kV LDAT7-02,N-S-MALD-AT702-MC230,Módulo MC230,N-S-MALD-AT702-MC230-DJ608-LDSB616,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Módulo Autotransformador 500kV LDAT7-02 / SE São Luis II,DISCONNECT_SWITCH,,,,230.000,THREE_PHASE,2014-02-14,NULL,NULL
N-S-MALD,N-S-MALD-AT702,Módulo Autotransformador 500kV LDAT7-02,N-S-MALD-AT702-MC230,Módulo MC230,N-S-MALD-AT702-MC230-DJ608-LDDJ608,Disjuntor 230kV,Disjuntor 230kV / Módulo Autotransformador 500kV LDAT7-02 / SE São Luis II,CIRCUIT_BREAKER,MAGRINI GALILEO,245MHME-2V,141190,230.000,THREE_PHASE,1986-01-31,NULL,NULL
N-S-MALD,N-S-MALD-AT702,Módulo Autotransformador 500kV LDAT7-02,N-S-MALD-AT702-MC230,Módulo MC230,N-S-MALD-AT702-MC230-DJ610-LDDJ610,Disjuntor 230kV,Disjuntor 230kV / Módulo Autotransformador 500kV LDAT7-02 / SE São Luis II,CIRCUIT_BREAKER,MAGRINI GALILEO,245MHME-2V,141192,230.000,THREE_PHASE,1986-01-31,NULL,NULL
N-S-MALD,N-S-MALD-AT702,Módulo Autotransformador 500kV LDAT7-02,N-S-MALD-AT702-MC230,Módulo MC230,N-S-MALD-AT702-MC230-DJ610-LDCA609,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Módulo Autotransformador 500kV LDAT7-02 / SE São Luis II,DISCONNECT_SWITCH,MAGRINI GALILEO,MSA 245/L,139175,230.000,THREE_PHASE,1998-05-12,NULL,NULL
N-S-MALD,N-S-MALD-AT702,Módulo Autotransformador 500kV LDAT7-02,N-S-MALD-AT702-AT500,Módulo AT500,N-S-MALD-AT702-AT500-LDAT702,Autotransformador Nº02 500kV,Autotransformador Nº02 500kV / Módulo Autotransformador 500kV LDAT7-02 / SE São Luis II,POWER_TRANSFORMER,NULL,NULL,0,500.000,NULL,2014-02-14,NULL,NULL
N-S-MALD,N-S-MALD-AT702,Módulo Autotransformador 500kV LDAT7-02,N-S-MALD-AT702-MC500,Módulo MC500,N-S-MALD-AT702-MC500-LDST702,Chave Seccionadora 500kV,Chave Seccionadora 500kV / Módulo Autotransformador 500kV LDAT7-02 / SE São Luis II,DISCONNECT_SWITCH,ALJ,MARK-40,14040 (A;B;V),500.000,THREE_PHASE,1998-05-12,NULL,NULL
N-S-MALD,N-S-MALD-AT702,Módulo Autotransformador 500kV LDAT7-02,N-S-MALD-AT702-MC500,Módulo MC500,N-S-MALD-AT702-MC500-LDSD712,Chave Seccionadora 500kV,Chave Seccionadora 500kV / Módulo Autotransformador 500kV LDAT7-02 / SE São Luis II,DISCONNECT_SWITCH,ALJ,MARK-40,14033 (A;B;V),500.000,THREE_PHASE,1998-05-12,NULL,NULL
N-S-MALD,N-S-MALD-AT702,Módulo Autotransformador 500kV LDAT7-02,N-S-MALD-AT702-MC500,Módulo MC500,N-S-MALD-AT702-MC500-LDSD711,Chave Seccionadora 500kV,Chave Seccionadora 500kV / Módulo Autotransformador 500kV LDAT7-02 / SE São Luis II,DISCONNECT_SWITCH,ALJ,MARK-40,14038 (A;B;V),500.000,THREE_PHASE,1998-05-12,NULL,NULL
N-S-MALD,N-S-MALD-AT702,Módulo Autotransformador 500kV LDAT7-02,N-S-MALD-AT702-MC500,Módulo MC500,N-S-MALD-AT702-MC500-LDDJ706,Disjuntor 500kV,Disjuntor 500kV / Módulo Autotransformador 500kV LDAT7-02 / SE São Luis II,CIRCUIT_BREAKER,ABB,HPL550TB2,2GDBE1951053002/02,500.000,THREE_PHASE,2020-11-25,NULL,NULL
N-S-MALD,N-S-MALD-AT703,Módulo Autotransformador 500kV LDAT7-03,N-S-MALD-AT703-MC230,Módulo MC230,N-S-MALD-AT703-MC230-LDSY609,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Módulo Autotransformador 500kV LDAT7-03 / SE São Luis II,DISCONNECT_SWITCH,LORENZETTI,EV,3022 (A;B;V),230.000,THREE_PHASE,1998-05-12,NULL,NULL
N-S-MALD,N-S-MALD-AT703,Módulo Autotransformador 500kV LDAT7-03,N-S-MALD-AT703-MC230,Módulo MC230,N-S-MALD-AT703-MC230-LDSD625,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Módulo Autotransformador 500kV LDAT7-03 / SE São Luis II,DISCONNECT_SWITCH,LORENZETTI,EV,0003 (A;B;V),230.000,THREE_PHASE,1998-05-12,NULL,NULL
N-S-MALD,N-S-MALD-AT703,Módulo Autotransformador 500kV LDAT7-03,N-S-MALD-AT703-MC230,Módulo MC230,N-S-MALD-AT703-MC230-LDSB628,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Módulo Autotransformador 500kV LDAT7-03 / SE São Luis II,DISCONNECT_SWITCH,LORENZETTI,EV,0005 (A;B;V),230.000,THREE_PHASE,1998-05-12,NULL,NULL
N-S-MALD,N-S-MALD-AT703,Módulo Autotransformador 500kV LDAT7-03,N-S-MALD-AT703-MC230,Módulo MC230,N-S-MALD-AT703-MC230-LDSD624,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Módulo Autotransformador 500kV LDAT7-03 / SE São Luis II,DISCONNECT_SWITCH,LORENZETTI,EV,0002 (A;B;V),230.000,THREE_PHASE,1998-05-12,NULL,NULL
N-S-MALD,N-S-MALD-AT703,Módulo Autotransformador 500kV LDAT7-03,N-S-MALD-AT703-MC230,Módulo MC230,N-S-MALD-AT703-MC230-LDSB627,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Módulo Autotransformador 500kV LDAT7-03 / SE São Luis II,DISCONNECT_SWITCH,LORENZETTI,EV,0004 (A;B;V),230.000,THREE_PHASE,1998-05-12,NULL,NULL
N-S-MALD,N-S-MALD-AT703,Módulo Autotransformador 500kV LDAT7-03,N-S-MALD-AT703-MC230,Módulo MC230,N-S-MALD-AT703-MC230-LDDJ626,Disjuntor 230kV,Disjuntor 230kV / Módulo Autotransformador 500kV LDAT7-03 / SE São Luis II,CIRCUIT_BREAKER,LORENZETTI,FA2,1009.T2.018,230.000,THREE_PHASE,1992-12-04,NULL,NULL
N-S-MALD,N-S-MALD-AT703,Módulo Autotransformador 500kV LDAT7-03,N-S-MALD-AT703-AT500,Módulo AT500,N-S-MALD-AT703-AT500-LDAT703,Autotransformador Nº03 500kV,Autotransformador Nº03 500kV / Módulo Autotransformador 500kV LDAT7-03 / SE São Luis II,POWER_TRANSFORMER,NULL,NULL,0,500.000,NULL,2014-02-14,NULL,NULL
N-S-MALD,N-S-MALD-AT703,Módulo Autotransformador 500kV LDAT7-03,N-S-MALD-AT703-MC500,Módulo MC500,N-S-MALD-AT703-MC500-LDST703,Chave Seccionadora 500kV,Chave Seccionadora 500kV / Módulo Autotransformador 500kV LDAT7-03 / SE São Luis II,DISCONNECT_SWITCH,LORENZETTI,EV,0011 (A,B,C),500.000,THREE_PHASE,1998-05-12,NULL,NULL
N-S-MALD,N-S-MALD-AT703,Módulo Autotransformador 500kV LDAT7-03,N-S-MALD-AT703-MC500,Módulo MC500,N-S-MALD-AT703-MC500-LDSD718,Chave Seccionadora 500kV,Chave Seccionadora 500kV / Módulo Autotransformador 500kV LDAT7-03 / SE São Luis II,DISCONNECT_SWITCH,LORENZETTI,EV,0013 (A;B;V),500.000,THREE_PHASE,1998-05-12,NULL,NULL
N-S-MALD,N-S-MALD-AT703,Módulo Autotransformador 500kV LDAT7-03,N-S-MALD-AT703-MC500,Módulo MC500,N-S-MALD-AT703-MC500-LDSD719,Chave Seccionadora 500kV,Chave Seccionadora 500kV / Módulo Autotransformador 500kV LDAT7-03 / SE São Luis II,DISCONNECT_SWITCH,LORENZETTI,EV,0012 (A;B;V),500.000,THREE_PHASE,1998-05-12,NULL,NULL
N-S-MALD,N-S-MALD-AT703,Módulo Autotransformador 500kV LDAT7-03,N-S-MALD-AT703-MC500,Módulo MC500,N-S-MALD-AT703-MC500-LDDJ710,Disjuntor 500kV,Disjuntor 500kV / Módulo Autotransformador 500kV LDAT7-03 / SE São Luis II,CIRCUIT_BREAKER,LORENZETTI,FA4,1009.04.006,500.000,THREE_PHASE,1998-05-12,NULL,NULL
N-S-PASR,N-S-PASR-TF602,Bay Transformador 230kV Nº 02,N-S-PASR-TF602-TF230,Módulo TF230,N-S-PASR-TF602-TF230-SRDJ201,Disjuntor 230kV,Disjuntor 230kV / Bay Transformador 230kV Nº 02 / SE Santa Maria,CIRCUIT_BREAKER,SCHNEIDER,GCR_EVOLISDV1P1_01,BD151930072,230.000,THREE_PHASE,2015-11-01,NULL,NULL
N-S-PASR,N-S-PASR-TF602,Bay Transformador 230kV Nº 02,N-S-PASR-TF602-TF230,Módulo TF230,N-S-PASR-TF602-TF230-SRTF602,Transformador Nº02 230kV Trifásico,Transformador Nº02 230kV Trifásico / Bay Transformador 230kV Nº 02 / SE Santa Maria,POWER_TRANSFORMER,WEG Equipamentos Elétricos,10914713,4062673,230.000,THREE_PHASE,2010-03-24,NULL,NULL
N-S-PASR,N-S-PASR-TF602,Bay Transformador 230kV Nº 02,N-S-PASR-TF602-MC230,Módulo MC230,N-S-PASR-TF602-MC230-SRDJ605,Disjuntor 230kV,Disjuntor 230kV / Bay Transformador 230kV Nº 02 / SE Santa Maria,CIRCUIT_BREAKER,ABB,LTB245 E11,2GDB848218/08/01,230.000,THREE_PHASE,2010-03-24,NULL,NULL
N-S-PASR,N-S-PASR-TF601,Bay Transformador 230kV Nº 01,N-S-PASR-TF601-MC230,Módulo MC230,N-S-PASR-TF601-MC230-SRDJ602,Disjuntor 230kV,Disjuntor 230kV / Bay Transformador 230kV Nº 01 / SE Santa Maria,CIRCUIT_BREAKER,LORENZETTI,FA2-245-40,1009-T2-007,230.000,THREE_PHASE,1994-12-01,NULL,NULL
N-S-PASR,N-S-PASR-TF601,Bay Transformador 230kV Nº 01,N-S-PASR-TF601-TF230,Módulo TF230,N-S-PASR-TF601-TF230-SRTF601,Transformador Nº01 230kV Trifásico,Transformador Nº01 230kV Trifásico / Bay Transformador 230kV Nº 01 / SE Santa Maria,POWER_TRANSFORMER,WEG Equipamentos Elétricos,10914713,1004165232,230.000,THREE_PHASE,2011-12-27,NULL,NULL
N-S-PASR,N-S-PASR-AT601,Bay Autotransformador 230kV Nº 01,N-S-PASR-AT601-AT230,Módulo AT230,N-S-PASR-AT601-AT230-SRAT601,Transformador Nº01 230kV Trifásico,Transformador Nº01 230kV Trifásico / Bay Autotransformador 230kV Nº 01 / SE Santa Maria,POWER_TRANSFORMER,SIEMENS,MLPN 7954,351598,230.000,THREE_PHASE,1996-06-30,NULL,NULL
N-S-PASR,N-S-PASR-AT601,Bay Autotransformador 230kV Nº 01,N-S-PASR-AT601-MC138,Módulo MC138,N-S-PASR-AT601-MC138-SRDJ501,Disjuntor 138kV,Disjuntor 138kV / Bay Autotransformador 230kV Nº 01 / SE Santa Maria,CIRCUIT_BREAKER,,,,138.000,THREE_PHASE,1996-06-30,NULL,NULL
N-S-PASR,N-S-PASR-AT601,Bay Autotransformador 230kV Nº 01,N-S-PASR-AT601-AT230,Módulo AT230,N-S-PASR-AT601-AT230-SRDJ202,Disjuntor 230kV,Disjuntor 230kV / Bay Autotransformador 230kV Nº 01 / SE Santa Maria,CIRCUIT_BREAKER,SCHNEIDER,GCR_EVOLISDV1P1_01,BD151930073,230.000,THREE_PHASE,2015-11-01,NULL,NULL
N-S-PASR,N-S-PASR-AT601,Bay Autotransformador 230kV Nº 01,N-S-PASR-AT601-MC230,Módulo MC230,N-S-PASR-AT601-MC230-SRDJ603,Disjuntor 230kV,Disjuntor 230kV / Bay Autotransformador 230kV Nº 01 / SE Santa Maria,CIRCUIT_BREAKER,LORENZETTI,FA2-245-40,1007.T2.016,230.000,THREE_PHASE,1996-06-30,NULL,NULL
N-S-PASR,N-S-PASR-AT602,Bay Autotransformador 230kV Nº 02,N-S-PASR-AT602-AT230,Módulo AT230,N-S-PASR-AT602-AT230-SRAT602,Autotransformador Nº02 230kV,Autotransformador Nº02 230kV / Bay Autotransformador 230kV Nº 02 / SE Santa Maria,POWER_TRANSFORMER,CEMEC - Construções Eletromecânicas S.A.,TT - 44,59858,230.000,NULL,2002-11-15,NULL,NULL
N-S-PASR,N-S-PASR-AT602,Bay Autotransformador 230kV Nº 02,N-S-PASR-AT602-MC230,Módulo MC230,N-S-PASR-AT602-MC230-SRDJ607,Disjuntor 230kV,Disjuntor 230kV / Bay Autotransformador 230kV Nº 02 / SE Santa Maria,CIRCUIT_BREAKER,LORENZETTI,FA2-245-40,1009.T2.019,230.000,THREE_PHASE,1996-06-01,NULL,NULL
N-S-PASR,N-S-PASR-AT602,Bay Autotransformador 230kV Nº 02,N-S-PASR-AT602-MC138,Módulo MC138,N-S-PASR-AT602-MC138-SRDJ502,Disjuntor 138kV,Disjuntor 138kV / Bay Autotransformador 230kV Nº 02 / SE Santa Maria,CIRCUIT_BREAKER,,,,138.000,THREE_PHASE,2002-11-15,NULL,NULL
N-S-PASR,N-S-PASR-AT603,Bay Autotransformador 230kV Nº 03,N-S-PASR-AT603-MC138,Módulo MC138,N-S-PASR-AT603-MC138-SRDJ503,Disjuntor 138kV,Disjuntor 138kV / Bay Autotransformador 230kV Nº 03 / SE Santa Maria,CIRCUIT_BREAKER,,,,138.000,THREE_PHASE,2016-09-04,NULL,NULL
N-S-PASR,N-S-PASR-AT603,Bay Autotransformador 230kV Nº 03,N-S-PASR-AT603-AT230,Módulo AT230,N-S-PASR-AT603-AT230-SRAT603,Autotransformador Nº03 230kV Trifásico,Autotransformador Nº03 230kV Trifásico / Bay Autotransformador 230kV Nº 03 / SE Santa Maria,POWER_TRANSFORMER,HYUNDAI HEAVY INDUSTRIES CO. BULGARIA,HYUNDAI - 230/138-13,8,113269,230.000,THREE_PHASE,2016-07-14,NULL,NULL
N-S-PASR,N-S-PASR-AT603,Bay Autotransformador 230kV Nº 03,N-S-PASR-AT603-MC230,Módulo MC230,N-S-PASR-AT603-MC230-SRDJ606,Disjuntor 230kV,Disjuntor 230kV / Bay Autotransformador 230kV Nº 03 / SE Santa Maria,CIRCUIT_BREAKER,SIEMENS,3API FI,6540,230.000,THREE_PHASE,2016-08-31,NULL,NULL
N-S-MALI,N-S-MALI-TF602,Bay Transformador Potência 230kV Nº 02,N-S-MALI-TF602-MC69,Módulo MC69,N-S-MALI-TF602-MC69-LIDJ406,Disjuntor 69kV,Disjuntor 69kV / Bay Transformador Potência 230kV Nº 02 / SE São Luís I,CIRCUIT_BREAKER,ALSTOM,FX11-72,5,21860/1/4,69.000,THREE_PHASE,2007-09-29,NULL,NULL
N-S-MALI,N-S-MALI-TF602,Bay Transformador Potência 230kV Nº 02,N-S-MALI-TF602-MC230,Módulo MC230,N-S-MALI-TF602-MC230-LIDJ601,Disjuntor 230kV,Disjuntor 230kV / Bay Transformador Potência 230kV Nº 02 / SE São Luís I,CIRCUIT_BREAKER,SIEMENS,3AS2-242/2000-40,30997 701,230.000,THREE_PHASE,2007-12-07,NULL,NULL
N-S-MALI,N-S-MALI-TF602,Bay Transformador Potência 230kV Nº 02,N-S-MALI-TF602-TF230,Módulo TF230,N-S-MALI-TF602-TF230-LITF602,Transformador Nº02 230kV Trifásico,Transformador Nº02 230kV Trifásico / Bay Transformador Potência 230kV Nº 02 / SE São Luís I,POWER_TRANSFORMER,TRAFO - Equipamentos Elétricos S.A,TUC65-80-100M/242/7,KA2942A001,230.000,THREE_PHASE,2006-06-24,NULL,NULL
N-S-MALI,N-S-MALI-TF601,Bay Transformador Potência 230kV Nº 01,N-S-MALI-TF601-TF230,Módulo TF230,N-S-MALI-TF601-TF230-LITF601,Transformador Nº01 230kV Trifásico,Transformador Nº01 230kV Trifásico / Bay Transformador Potência 230kV Nº 01 / SE São Luís I,POWER_TRANSFORMER,ASEA Elétrica LTDA,ASEAELETtipo1,58599,230.000,THREE_PHASE,1988-01-01,NULL,NULL
N-S-MALI,N-S-MALI-TF601,Bay Transformador Potência 230kV Nº 01,N-S-MALI-TF601-MC69,Módulo MC69,N-S-MALI-TF601-MC69-LIDJ412,Disjuntor 69kV,Disjuntor 69kV / Bay Transformador Potência 230kV Nº 01 / SE São Luís I,CIRCUIT_BREAKER,SIEMENS,3AP1 FG3,1766/2006,69.000,THREE_PHASE,2007-06-10,NULL,NULL
N-S-MALI,N-S-MALI-TF601,Bay Transformador Potência 230kV Nº 01,N-S-MALI-TF601-MC230,Módulo MC230,N-S-MALI-TF601-MC230-LIDJ606,Disjuntor 230kV,Disjuntor 230kV / Bay Transformador Potência 230kV Nº 01 / SE São Luís I,CIRCUIT_BREAKER,SIEMENS,3AP1 FI,1768,230.000,THREE_PHASE,2007-06-10,NULL,NULL
N-S-MALI,N-S-MALI-TF604,Bay Transformador Potência 230kV Nº 04,N-S-MALI-TF604-MC230,Módulo MC230,N-S-MALI-TF604-MC230-LIDJ603,Disjuntor 230kV,Disjuntor 230kV / Bay Transformador Potência 230kV Nº 04 / SE São Luís I,CIRCUIT_BREAKER,SIEMENS,3AS2-242/2000-40,30997699,230.000,THREE_PHASE,1998-05-12,NULL,NULL
N-S-MALI,N-S-MALI-TF604,Bay Transformador Potência 230kV Nº 04,N-S-MALI-TF604-TF230,Módulo TF230,N-S-MALI-TF604-TF230-LITF604,Transformador Nº04 230kV Trifásico,Transformador Nº04 230kV Trifásico / Bay Transformador Potência 230kV Nº 04 / SE São Luís I,POWER_TRANSFORMER,Transformadores União LTDA,TUSA 100,406852,230.000,THREE_PHASE,1984-01-01,NULL,NULL
N-S-MALI,N-S-MALI-TF604,Bay Transformador Potência 230kV Nº 04,N-S-MALI-TF604-MC69,Módulo MC69,N-S-MALI-TF604-MC69-LIDJ411,Disjuntor 69kV,Disjuntor 69kV / Bay Transformador Potência 230kV Nº 04 / SE São Luís I,CIRCUIT_BREAKER,SIEMENS,3AP1 FGE - FA2(MOLA),9031,69.000,THREE_PHASE,2021-09-15,NULL,NULL
